plantName;dateStart;obs;lod;plantVolume;meanVolume
PARIS_SEINE-CENTRE;2022-01-09;292964.76939200086;5000;403516.0;203240.0
PARIS_SEINE-MOREE;2022-01-10;1306029.44924361;5000;32560.0;14818.0
PARIS_MARNE_AVAL;2022-01-10;2528403.144693876;5000;79286.0;45468.0
PARIS_MARNE_AVAL;2022-01-12;506913.9953172694;5000;82364.0;45468.0
PARIS_SEINE-AMONT;2022-01-12;1411244.5876565927;5000;427129.0;452285.0
PARIS_SEINE-CENTRE;2022-01-12;3518960.661112222;5000;235911.0;203240.0
PARIS_SEINE-MOREE;2022-01-12;3108466.0316817677;5000;30780.0;14818.0
PARIS_SEINE-CENTRE;2022-01-16;2162967.240797825;5000;239162.0;203240.0
PARIS_SEINE-AMONT;2022-01-17;1106687.3252574273;5000;321803.0;452285.0
PARIS_MARNE_AVAL;2022-01-17;1190312.1702722386;5000;70886.0;45468.0
PARIS_SEINE-MOREE;2022-01-17;178759.69676822436;5000;2240.0;14818.0
PARIS_SEINE-CENTRE;2022-01-19;622098.7350342105;5000;238798.0;203240.0
PARIS_SEINE-AMONT;2022-01-19;384951.0966622072;5000;337716.0;452285.0
PARIS_MARNE_AVAL;2022-01-19;4069047.4266061787;5000;69485.0;45468.0
PARIS_SEINE-CENTRE;2022-01-23;1710711.5794492657;5000;236662.0;203240.0
PARIS_MARNE_AVAL;2022-01-24;1422147.6240933174;5000;65320.0;45468.0
PARIS_SEINE-AMONT;2022-01-24;872728.5398769892;5000;296255.0;452285.0
PARIS_SEINE-CENTRE;2022-01-26;2072287.469832514;5000;238218.0;203240.0
PARIS_MARNE_AVAL;2022-01-26;785477.661945603;5000;65142.0;45468.0
PARIS_SEINE-AMONT;2022-01-26;3161509.34474377;5000;270262.0;452285.0
PARIS_SEINE-CENTRE;2022-01-30;904298.448463633;5000;222000.0;203240.0
PARIS_SEINE-AMONT;2022-01-31;815247.9190832167;5000;276897.0;452285.0
PARIS_SEINE-MOREE;2022-01-31;619677.5971204808;5000;4510.0;14818.0
PARIS_MARNE_AVAL;2022-01-31;372485.623105564;5000;62672.0;45468.0
PARIS_SEINE-MOREE;2022-02-02;1665404.6609646147;5000;16560.0;14818.0
PARIS_MARNE_AVAL;2022-02-02;1019350.4290027729;5000;62607.0;45468.0
PARIS_SEINE-CENTRE;2022-02-02;170952.81476566775;5000;163000.0;203240.0
PARIS_SEINE-AMONT;2022-02-02;655874.0555355746;5000;270918.0;452285.0
PARIS_SEINE-CENTRE;2022-02-06;263240.2792032495;5000;168316.0;203240.0
PARIS_SEINE-MOREE;2022-02-07;231205.7726067179;5000;23750.0;14818.0
PARIS_MARNE_AVAL;2022-02-07;845888.3144295163;5000;60721.0;45468.0
PARIS_SEINE-AMONT;2022-02-07;316845.40344142274;5000;364615.0;452285.0
PARIS_MARNE_AVAL;2022-02-09;358476.93828920234;5000;61747.0;45468.0
PARIS_SEINE-MOREE;2022-02-09;196887.86831287178;5000;29480.0;14818.0
PARIS_SEINE-CENTRE;2022-02-09;889680.9923831507;5000;163316.0;203240.0
PARIS_SEINE-AMONT;2022-02-09;173675.42609435838;5000;301096.0;452285.0
PARIS_SEINE-CENTRE;2022-02-13;589017.4161979421;5000;165318.0;203240.0
PARIS_MARNE_AVAL;2022-02-14;286459.6901256708;5000;62814.0;45468.0
PARIS_SEINE-AMONT;2022-02-14;136754.7184927552;5000;320468.0;452285.0
PARIS_SEINE-MOREE;2022-02-14;168343.18638954466;5000;31360.0;14818.0
PARIS_MARNE_AVAL;2022-02-16;226485.5859276047;5000;76273.0;45468.0
PARIS_SEINE-CENTRE;2022-02-16;469050.1478594907;5000;162970.0;203240.0
PARIS_SEINE-MOREE;2022-02-16;421645.6408326773;5000;31280.0;14818.0
PARIS_SEINE-AMONT;2022-02-16;208554.4366625362;5000;295265.0;452285.0
PARIS_SEINE-CENTRE;2022-02-20;224056.85646673836;5000;164773.0;203240.0
PARIS_SEINE-MOREE;2022-02-21;75199.39365006822;5000;31730.0;14818.0
PARIS_MARNE_AVAL;2022-02-21;246022.12623673806;5000;42003.0;45468.0
PARIS_SEINE-AMONT;2022-02-21;269061.6764074599;5000;333973.0;452285.0
PARIS_SEINE-AMONT;2022-02-23;103902.24928208526;5000;316359.0;452285.0
PARIS_SEINE-CENTRE;2022-02-23;569550.631057923;5000;169678.0;203240.0
PARIS_MARNE_AVAL;2022-02-23;364823.8044595033;5000;37655.0;45468.0
PARIS_SEINE-MOREE;2022-02-23;396355.3099854107;5000;31210.0;14818.0
PARIS_SEINE-CENTRE;2022-02-27;116977.7624986741;5000;166526.0;203240.0
PARIS_SEINE-MOREE;2022-02-28;94725.41563932391;5000;31180.0;14818.0
PARIS_MARNE_AVAL;2022-02-28;128998.61003003377;5000;38672.0;45468.0
PARIS_SEINE-AMONT;2022-02-28;89978.18894042338;5000;294274.0;452285.0
PARIS_SEINE-MOREE;2022-03-02;97093.34767328759;5000;30810.0;14818.0
PARIS_SEINE-AMONT;2022-03-02;96631.12261843409;5000;291454.0;452285.0
PARIS_MARNE_AVAL;2022-03-02;517772.63091300544;5000;37339.0;45468.0
PARIS_SEINE-CENTRE;2022-03-02;345078.7799353367;5000;171389.0;203240.0
PARIS_SEINE-AMONT;2022-03-06;1139792.7367281525;5000;302782.0;452285.0
PARIS_SEINE-CENTRE;2022-03-06;123921.88956977171;5000;167358.0;203240.0
PARIS_SEINE-MOREE;2022-03-07;145779.27679126515;5000;30910.0;14818.0
PARIS_MARNE_AVAL;2022-03-07;52845.17622262711;5000;32198.0;45468.0
PARIS_SEINE-CENTRE;2022-03-09;325065.75539558457;5000;166907.0;203240.0
PARIS_MARNE_AVAL;2022-03-09;188104.64118441715;5000;37596.0;45468.0
PARIS_SEINE-AMONT;2022-03-09;40917.602066127074;5000;290328.0;452285.0
PARIS_SEINE-MOREE;2022-03-09;142666.18102411748;5000;30310.0;14818.0
PARIS_SEINE-CENTRE;2022-03-13;941620.874610375;5000;165121.0;203240.0
PARIS_SEINE-AMONT;2022-03-14;793167.7217113614;5000;295198.0;452285.0
PARIS_SEINE-MOREE;2022-03-14;207698.22199337918;5000;30980.0;14818.0
PARIS_MARNE_AVAL;2022-03-14;428706.8350075319;5000;37615.0;45468.0
PARIS_SEINE-AMONT;2022-03-16;1064385.4367678317;5000;291673.0;452285.0
PARIS_SEINE-MOREE;2022-03-16;832334.9875615912;5000;35480.0;14818.0
PARIS_MARNE_AVAL;2022-03-16;239888.55068136373;5000;39234.0;45468.0
PARIS_SEINE-CENTRE;2022-03-16;373666.3083177122;5000;165802.0;203240.0
PARIS_SEINE-CENTRE;2022-03-20;447141.6381104362;5000;170200.0;203240.0
PARIS_SEINE-MOREE;2022-03-21;170812.3673477348;5000;30560.0;14818.0
PARIS_MARNE_AVAL;2022-03-21;290769.4825583679;5000;36878.0;45468.0
PARIS_SEINE-AMONT;2022-03-21;760411.3169038226;5000;296778.0;452285.0
PARIS_SEINE-MOREE;2022-03-23;1222419.8254043655;5000;29990.0;14818.0
PARIS_SEINE-AMONT;2022-03-23;1207624.683092401;5000;297519.0;452285.0
PARIS_MARNE_AVAL;2022-03-23;360363.5306821967;5000;36246.0;45468.0
PARIS_SEINE-CENTRE;2022-03-23;1178021.1880231462;5000;167855.0;203240.0
PARIS_SEINE-AMONT;2022-03-28;612740.9408796427;5000;289422.0;452285.0
PARIS_MARNE_AVAL;2022-03-28;1507131.0859141124;5000;35900.0;45468.0
PARIS_SEINE-MOREE;2022-03-28;670227.527008233;5000;30840.0;14818.0
PARIS_SEINE-CENTRE;2022-03-30;714976.6059192308;5000;165455.0;203240.0
PARIS_MARNE_AVAL;2022-03-30;1291971.8258677144;5000;39013.0;45468.0
PARIS_SEINE-MOREE;2022-03-30;589202.9165341598;5000;30630.0;14818.0
PARIS_SEINE-AMONT;2022-03-30;1806173.3520010235;5000;314687.0;452285.0
PARIS_SEINE-CENTRE;2022-04-03;2144340.470476875;5000;169731.0;203240.0
PARIS_MARNE_AVAL;2022-04-04;629824.924474179;5000;35825.0;45468.0
PARIS_SEINE-MOREE;2022-04-04;1998644.8921163;5000;31000.0;14818.0
PARIS_SEINE-AMONT;2022-04-04;2449274.556737486;5000;290435.0;452285.0
PARIS_SEINE-CENTRE;2022-04-06;1092030.4363711523;5000;170633.0;203240.0
PARIS_SEINE-MOREE;2022-04-06;264834.8120641756;5000;31220.0;14818.0
PARIS_MARNE_AVAL;2022-04-06;314353.2893683648;5000;39477.0;45468.0
PARIS_SEINE-AMONT;2022-04-06;478495.72321991425;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-04-10;1152348.431663012;5000;161815.0;203240.0
PARIS_MARNE_AVAL;2022-04-11;810881.0526835116;5000;46400.0;45468.0
PARIS_SEINE-MOREE;2022-04-11;159405.54712897245;5000;32670.0;14818.0
PARIS_SEINE-AMONT;2022-04-11;864820.1160613147;5000;364273.0;452285.0
PARIS_SEINE-MOREE;2022-04-13;1221122.5166823517;5000;32720.0;14818.0
PARIS_MARNE_AVAL;2022-04-13;841363.4062344014;5000;53542.0;45468.0
PARIS_SEINE-CENTRE;2022-04-13;2025717.241026296;5000;205530.0;203240.0
PARIS_SEINE-AMONT;2022-04-13;934717.1578551724;5000;328512.0;452285.0
PARIS_SEINE-CENTRE;2022-04-17;430186.7292131077;5000;194943.0;203240.0
PARIS_SEINE-MOREE;2022-04-18;1406954.3448844003;5000;31660.0;14818.0
PARIS_MARNE_AVAL;2022-04-18;590858.9877223896;5000;42737.0;45468.0
PARIS_SEINE-AMONT;2022-04-18;1297869.9395352688;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-04-20;377455.73215946316;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-04-20;111054.14366682664;5000;31710.0;14818.0
PARIS_MARNE_AVAL;2022-04-20;561561.9386045049;5000;51090.0;45468.0
PARIS_SEINE-CENTRE;2022-04-20;175075.98695520256;5000;198819.0;203240.0
PARIS_SEINE-CENTRE;2022-04-24;474491.691810206;5000;202060.0;203240.0
PARIS_MARNE_AVAL;2022-04-25;590296.8951128509;5000;46642.0;45468.0
PARIS_SEINE-MOREE;2022-04-25;622111.9258609535;5000;30570.0;14818.0
PARIS_SEINE-AMONT;2022-04-25;333859.6836551105;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-04-27;618332.7814160703;5000;31280.0;14818.0
PARIS_MARNE_AVAL;2022-04-27;167326.13244110186;5000;41092.0;45468.0
PARIS_SEINE-AMONT;2022-04-27;274612.26428503543;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-04-27;95349.94781807551;5000;196468.0;203240.0
PARIS_SEINE-AMONT;2022-05-02;444445.9763966064;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-05-04;347383.0593135912;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-05-09;211579.17026914377;5000;30960.0;14818.0
PARIS_SEINE-AMONT;2022-05-09;95234.81312048378;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-05-09;97811.29303006454;5000;55783.0;45468.0
PARIS_MARNE_AVAL;2022-05-11;322406.64288326947;5000;54389.0;45468.0
PARIS_SEINE-MOREE;2022-05-11;168287.97124366753;5000;30680.0;14818.0
PARIS_SEINE-AMONT;2022-05-11;157651.23314121077;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-05-16;83193.99244154386;5000;55573.0;45468.0
PARIS_SEINE-AMONT;2022-05-16;229958.80801627442;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-05-16;97704.62837277676;5000;31340.0;14818.0
PARIS_SEINE-MOREE;2022-05-18;33800.63320390968;5000;30160.0;14818.0
PARIS_SEINE-CENTRE;2022-05-18;93592.10724521236;5000;262175.0;203240.0
PARIS_SEINE-AMONT;2022-05-18;110289.16550993845;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-05-18;189616.02364142786;5000;54396.0;45468.0
PARIS_SEINE-CENTRE;2022-05-22;76059.42360472064;5000;245783.0;203240.0
PARIS_SEINE-AMONT;2022-05-23;27367.911529589;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-05-23;77407.31962340977;5000;31520.0;14818.0
PARIS_MARNE_AVAL;2022-05-23;54536.74979690444;5000;66771.0;45468.0
PARIS_SEINE-CENTRE;2022-05-24;273739.035592054;5000;265341.0;203240.0
PARIS_SEINE-AMONT;2022-05-25;141968.96011331258;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-05-26;440731.07390839513;5000;30450.0;14818.0
PARIS_MARNE_AVAL;2022-05-26;142724.7571589865;5000;51756.0;45468.0
PARIS_SEINE-CENTRE;2022-05-29;134949.04163486967;5000;266424.0;203240.0
PARIS_SEINE-AMONT;2022-05-30;270398.56410260557;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-05-30;307589.7410700846;5000;30900.0;14818.0
PARIS_MARNE_AVAL;2022-05-30;275367.2926566008;5000;52060.0;45468.0
PARIS_SEINE-AMONT;2022-06-01;501593.7052716741;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-06-01;478801.27485675056;5000;258222.0;203240.0
PARIS_SEINE-MOREE;2022-06-01;854990.4708930863;5000;30810.0;14818.0
PARIS_MARNE_AVAL;2022-06-01;61848.96390863262;5000;52934.0;45468.0
PARIS_SEINE-CENTRE;2022-06-06;739029.6029741217;5000;259727.0;203240.0
PARIS_SEINE-MOREE;2022-06-06;93951.36993940531;5000;30900.0;14818.0
PARIS_MARNE_AVAL;2022-06-06;574839.3025635941;5000;58000.0;45468.0
PARIS_SEINE-AMONT;2022-06-06;276528.7186746216;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-06-08;1325543.621812119;5000;253752.0;203240.0
PARIS_SEINE-MOREE;2022-06-08;283691.25958380155;5000;32240.0;14818.0
PARIS_MARNE_AVAL;2022-06-08;564709.4365376252;5000;82786.0;45468.0
PARIS_SEINE-AMONT;2022-06-08;489410.02110660716;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-06-12;574025.1119821924;5000;259783.0;203240.0
PARIS_MARNE_AVAL;2022-06-13;1227054.357917258;5000;56606.0;45468.0
PARIS_SEINE-AMONT;2022-06-13;1115666.498762352;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-06-13;380410.1558111763;5000;30890.0;14818.0
PARIS_SEINE-CENTRE;2022-06-15;1512471.9695258804;5000;267827.0;203240.0
PARIS_SEINE-MOREE;2022-06-15;1452328.6813409387;5000;30940.0;14818.0
PARIS_MARNE_AVAL;2022-06-15;1055293.594896319;5000;56831.0;45468.0
PARIS_SEINE-AMONT;2022-06-15;453880.2479495545;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-06-19;673973.1879741583;5000;256666.0;203240.0
PARIS_SEINE-AMONT;2022-06-20;653097.3467207568;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-06-20;1252199.2878858664;5000;31530.0;14818.0
PARIS_MARNE_AVAL;2022-06-20;1098824.6376409049;5000;60253.0;45468.0
PARIS_SEINE-MOREE;2022-06-22;346845.26093837427;5000;32260.0;14818.0
PARIS_SEINE-CENTRE;2022-06-22;877977.8005350332;5000;251883.0;203240.0
PARIS_SEINE-AMONT;2022-06-22;1568132.291567801;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-06-22;687313.6293894366;5000;62125.0;45468.0
PARIS_SEINE-CENTRE;2022-06-26;781676.5049650777;5000;261551.0;203240.0
PARIS_MARNE_AVAL;2022-06-27;778115.0899925404;5000;49571.0;45468.0
PARIS_SEINE-AMONT;2022-06-27;536446.392966705;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-06-27;1755654.5408407527;5000;30750.0;14818.0
PARIS_MARNE_AVAL;2022-06-29;1403447.4423725565;5000;51078.0;45468.0
PARIS_SEINE-MOREE;2022-06-29;1118987.2737387186;5000;30680.0;14818.0
PARIS_SEINE-CENTRE;2022-06-29;316963.04733603285;5000;264167.0;203240.0
PARIS_SEINE-AMONT;2022-06-29;673862.5287094064;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-07-03;3831958.4033380174;5000;268423.0;203240.0
PARIS_SEINE-AMONT;2022-07-04;1461027.0706505612;5000;399357.0;452285.0
PARIS_SEINE-MOREE;2022-07-04;863878.0627815257;5000;30770.0;14818.0
PARIS_MARNE_AVAL;2022-07-04;2473439.5889662597;5000;50783.0;45468.0
PARIS_SEINE-AMONT;2022-07-06;2680360.2138914373;5000;380688.0;452285.0
PARIS_SEINE-MOREE;2022-07-06;576610.1706224304;5000;31000.0;14818.0
PARIS_MARNE_AVAL;2022-07-06;2030894.685796118;5000;49569.0;45468.0
PARIS_SEINE-CENTRE;2022-07-06;4996163.840501107;5000;267718.0;203240.0
PARIS_SEINE-CENTRE;2022-07-10;1141977.9944752394;5000;261455.0;203240.0
PARIS_MARNE_AVAL;2022-07-11;609965.7265526538;5000;47742.0;45468.0
PARIS_SEINE-AMONT;2022-07-11;914161.5327816169;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-07-11;699523.2576576354;5000;30010.0;14818.0
PARIS_SEINE-CENTRE;2022-07-12;1028456.5583041862;5000;256587.0;203240.0
PARIS_SEINE-MOREE;2022-07-14;374128.0666560171;5000;30320.0;14818.0
PARIS_SEINE-AMONT;2022-07-14;1257114.8055676084;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-07-14;305730.61923757324;5000;46358.0;45468.0
PARIS_SEINE-CENTRE;2022-07-17;434764.0095468634;5000;261658.0;203240.0
PARIS_SEINE-MOREE;2022-07-18;640127.2586561732;5000;30600.0;14818.0
PARIS_SEINE-AMONT;2022-07-18;579003.8746029228;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-07-18;809336.7373544255;5000;45580.0;45468.0
PARIS_SEINE-CENTRE;2022-07-20;1224299.3371665876;5000;252623.0;203240.0
PARIS_SEINE-AMONT;2022-07-20;690789.6359366921;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-07-20;356714.1142516924;5000;68430.0;45468.0
PARIS_SEINE-MOREE;2022-07-20;233501.80570010474;5000;31240.0;14818.0
PARIS_SEINE-CENTRE;2022-07-24;1567123.2511941562;5000;251895.0;203240.0
PARIS_MARNE_AVAL;2022-07-25;209756.99932334875;5000;43537.0;45468.0
PARIS_SEINE-MOREE;2022-07-25;74329.37438519782;5000;30930.0;14818.0
PARIS_SEINE-AMONT;2022-07-25;1038297.3782564513;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-07-27;194097.30712564732;5000;131969.0;203240.0
PARIS_SEINE-AMONT;2022-07-27;413414.25790393807;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-07-27;70970.19455065079;5000;31640.0;14818.0
PARIS_MARNE_AVAL;2022-07-27;105051.36613270834;5000;43018.0;45468.0
PARIS_SEINE-CENTRE;2022-07-31;537037.2754087206;5000;265811.0;203240.0
PARIS_SEINE-AMONT;2022-08-01;431017.88497962477;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-08-01;74208.91759765976;5000;42005.0;45468.0
PARIS_SEINE-MOREE;2022-08-01;398970.8275733041;5000;30630.0;14818.0
PARIS_SEINE-AMONT;2022-08-03;507618.81131401384;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-08-03;231675.98833834752;5000;30300.0;14818.0
PARIS_MARNE_AVAL;2022-08-03;233906.2798677701;5000;42368.0;45468.0
PARIS_SEINE-CENTRE;2022-08-03;158771.55765122882;5000;131576.0;203240.0
PARIS_SEINE-CENTRE;2022-08-07;108058.2906102923;5000;129679.0;203240.0
PARIS_SEINE-AMONT;2022-08-08;442030.64440779015;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-08-08;116186.52077203357;5000;29730.0;14818.0
PARIS_MARNE_AVAL;2022-08-08;222588.62330936405;5000;39649.0;45468.0
PARIS_SEINE-AMONT;2022-08-10;253459.0845361007;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-08-10;392975.5867670919;5000;29010.0;14818.0
PARIS_MARNE_AVAL;2022-08-10;150994.42865888355;5000;38860.0;45468.0
PARIS_SEINE-CENTRE;2022-08-14;90066.56856073794;5000;125518.0;203240.0
PARIS_SEINE-AMONT;2022-08-15;212923.28635099312;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-08-15;110875.67375599101;5000;38857.0;45468.0
PARIS_SEINE-MOREE;2022-08-15;106718.00870715755;5000;14818.0;14818.0
PARIS_SEINE-CENTRE;2022-08-17;148175.60226504575;5000;182856.0;203240.0
PARIS_MARNE_AVAL;2022-08-17;207753.87987337017;5000;50156.0;45468.0
PARIS_SEINE-AMONT;2022-08-17;634823.5021632107;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-08-17;542603.9454886559;5000;32350.0;14818.0
PARIS_SEINE-CENTRE;2022-08-21;105963.66227448158;5000;133580.0;203240.0
PARIS_SEINE-AMONT;2022-08-22;148235.47091487006;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-08-22;32260.93596455108;5000;40950.0;45468.0
PARIS_SEINE-MOREE;2022-08-22;881138.3073014871;5000;27540.0;14818.0
PARIS_MARNE_AVAL;2022-08-24;57315.36893000823;5000;41783.0;45468.0
PARIS_SEINE-CENTRE;2022-08-24;84045.03673894811;5000;105768.0;203240.0
PARIS_SEINE-MOREE;2022-08-24;71505.39843593998;5000;27820.0;14818.0
PARIS_SEINE-AMONT;2022-08-24;98328.69018532464;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-08-28;35908.24162789486;5000;134634.0;203240.0
PARIS_SEINE-MOREE;2022-08-29;133420.18929908815;5000;29910.0;14818.0
PARIS_SEINE-AMONT;2022-08-29;168992.50218798962;5000;359636.0;452285.0
PARIS_MARNE_AVAL;2022-08-29;166300.71924475674;5000;43934.0;45468.0
PARIS_MARNE_AVAL;2022-08-31;38629.39090423934;5000;45496.0;45468.0
PARIS_SEINE-MOREE;2022-08-31;94613.05930330434;5000;14818.0;14818.0
PARIS_SEINE-AMONT;2022-08-31;169565.45492326102;5000;384455.0;452285.0
PARIS_MARNE_AVAL;2022-09-05;40152.01126120796;5000;47194.0;45468.0
PARIS_SEINE-MOREE;2022-09-05;166072.30789749013;5000;31830.0;14818.0
PARIS_SEINE-AMONT;2022-09-05;53664.0878931199;5000;452426.0;452285.0
PARIS_SEINE-AMONT;2022-09-07;154392.66356066882;5000;549782.0;452285.0
PARIS_SEINE-MOREE;2022-09-07;61138.23606021195;5000;26830.0;14818.0
PARIS_MARNE_AVAL;2022-09-07;65061.20846920272;5000;36023.0;45468.0
PARIS_MARNE_AVAL;2022-09-12;300623.33981538395;5000;42886.0;45468.0
PARIS_SEINE-AMONT;2022-09-12;134345.86402545572;5000;400765.0;452285.0
PARIS_SEINE-MOREE;2022-09-12;64452.72944882038;5000;28650.0;14818.0
PARIS_SEINE-AMONT;2022-09-14;419860.4525523268;5000;383693.0;452285.0
PARIS_SEINE-MOREE;2022-09-14;285245.53914684244;5000;28390.0;14818.0
PARIS_MARNE_AVAL;2022-09-14;360878.9143410892;5000;49144.0;45468.0
PARIS_MARNE_AVAL;2022-09-19;134309.71436408497;5000;35151.0;45468.0
PARIS_SEINE-AMONT;2022-09-19;344642.37308765214;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-09-19;183136.34730021318;5000;28420.0;14818.0
PARIS_SEINE-MOREE;2022-09-21;464039.13122005796;5000;27700.0;14818.0
PARIS_SEINE-AMONT;2022-09-21;297789.5017882372;5000;452285.0;452285.0
PARIS_MARNE_AVAL;2022-09-21;438727.80749203893;5000;34725.0;45468.0
PARIS_SEINE-AMONT;2022-09-26;340902.8986706275;5000;452285.0;452285.0
PARIS_SEINE-MOREE;2022-09-26;296464.4145769197;5000;28950.0;14818.0
PARIS_MARNE_AVAL;2022-09-26;832789.5182497789;5000;42118.0;45468.0
PARIS_MARNE_AVAL;2022-09-28;1161632.5653541246;5000;36993.0;45468.0
PARIS_SEINE-MOREE;2022-09-28;990466.1973668764;5000;28630.0;14818.0
PARIS_SEINE-AMONT;2022-09-28;1160861.678746492;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-03;496919.48528348113;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-05;799302.4690655941;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-10;401124.9352803872;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-12;1419770.9740427004;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-17;1302906.9824968153;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-19;991797.5686405569;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-24;856245.0894332665;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-26;661801.7945321235;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-10-31;489469.9090886805;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-02;229513.50068710346;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-02;366513.9262262794;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-06;206067.53483807715;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-07;184352.45395154372;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-09;296293.9133169273;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-09;483599.3967941105;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-13;2119625.3652644935;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-14;1031168.0007999297;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-11-16;951887.4302772934;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-16;938145.6954178317;5000;203240.0;203240.0
PARIS_SEINE-CENTRE;2022-11-20;300085.46634594054;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-21;365001.07923060085;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-23;520289.3665524044;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-23;666832.9718361773;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-26;477880.9288194302;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-28;995932.5926712891;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-11-30;1905178.2493440541;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-11-30;852917.3271703687;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-12-04;194763.244130241;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-12-05;544789.2345545557;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-12-07;2493463.365108392;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-12-07;560632.1685835859;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-12-11;222000.1170831645;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-12-12;1835636.3636690015;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-12-14;1246929.8303116374;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-12-14;1286638.9965655624;5000;203240.0;203240.0
PARIS_SEINE-CENTRE;2022-12-18;383558.0770141171;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-12-19;784253.6938193034;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-12-21;890845.8321492989;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-12-21;1289646.1884040344;5000;452285.0;452285.0
PARIS_SEINE-CENTRE;2022-12-25;1774636.8020395823;5000;203240.0;203240.0
PARIS_SEINE-AMONT;2022-12-26;2129757.896419234;5000;452285.0;452285.0
PARIS_SEINE-AMONT;2022-12-28;2319444.4782506027;5000;452285.0;452285.0
